player,team,type,xT_added,x,y,end_x,end_y
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0027146800000000006,68.0,5.0,71.0,6.0
Gonzalo Gerardo Higuaín,Juventus,Carry,-0.0006478500000000019,76.0,23.0,70.0,18.0
Sami Khedira,Juventus,Carry,0.0008905599999999986,57.0,15.0,60.0,8.0
Gonzalo Gerardo Higuaín,Juventus,Carry,0.001382170000000002,69.0,5.0,63.0,10.0
Giorgio Chiellini,Juventus,Carry,0.0,44.0,15.0,44.0,16.0
Alex Sandro Lobo Silva,Juventus,Carry,0.0,52.0,8.0,55.0,7.0
Sami Khedira,Juventus,Carry,-0.002252519999999999,66.0,4.0,58.0,3.0
Gianluigi Buffon,Juventus,Carry,0.0010497700000000002,15.0,23.0,10.0,32.0
Leonardo Bonucci,Juventus,Carry,0.0013271700000000008,19.0,55.0,35.0,58.0
Gonzalo Gerardo Higuaín,Juventus,Carry,0.0034407200000000013,84.0,50.0,90.0,75.0
Toni Kroos,Real Madrid,Carry,0.0,44.0,11.0,44.0,10.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,54.0,6.0,59.0,6.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0037706500000000004,78.0,6.0,85.0,5.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,78.0,6.0,78.0,6.0
Toni Kroos,Real Madrid,Carry,0.00514802,79.0,19.0,82.0,32.0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Carry,0.0,93.0,34.0,95.0,34.0
Miralem Pjanić,Juventus,Carry,0.0,30.0,52.0,30.0,52.0
Daniel Alves da Silva,Juventus,Carry,0.0,37.0,54.0,37.0,54.0
Daniel Alves da Silva,Juventus,Carry,0.0010425699999999996,31.0,59.0,40.0,63.0
Paulo Bruno Exequiel Dybala,Juventus,Carry,0.0055933699999999986,44.0,76.0,61.0,58.0
Sami Khedira,Juventus,Carry,0.0,44.0,41.0,44.0,41.0
Karim Benzema,Real Madrid,Carry,0.0,75.0,20.0,75.0,21.0
Gianluigi Buffon,Juventus,Carry,-0.0010497700000000002,16.0,49.0,19.0,51.0
Leonardo Bonucci,Juventus,Carry,0.0,27.0,61.0,27.0,61.0
Gianluigi Buffon,Juventus,Carry,0.0,13.0,37.0,14.0,37.0
Giorgio Chiellini,Juventus,Carry,0.0,16.0,9.0,15.0,8.0
Alex Sandro Lobo Silva,Juventus,Carry,0.0,28.0,3.0,27.0,3.0
Sami Khedira,Juventus,Carry,-0.0008183100000000009,37.0,12.0,35.0,4.0
Gianluigi Buffon,Juventus,Carry,0.0014166600000000001,8.0,36.0,14.0,37.0
Alex Sandro Lobo Silva,Juventus,Carry,0.019448629999999998,84.0,4.0,109.0,15.0
Luka Modrić,Real Madrid,Carry,0.0003527700000000005,23.0,60.0,35.0,73.0
Luka Modrić,Real Madrid,Carry,0.0,35.0,73.0,36.0,79.0
Toni Kroos,Real Madrid,Carry,0.0,49.0,9.0,49.0,9.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0,65.0,15.0,65.0,15.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,61.0,6.0,64.0,5.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.002495180000000003,69.0,22.0,73.0,28.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.0,67.0,46.0,67.0,46.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0009889000000000009,98.0,72.0,92.0,59.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.00580729,107.0,18.0,111.0,12.0
Karim Benzema,Real Madrid,Carry,0.0,99.0,15.0,94.0,14.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0,100.0,55.0,100.0,55.0
Luka Modrić,Real Madrid,Carry,0.010990860000000002,87.0,56.0,93.0,38.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.0,64.0,63.0,64.0,63.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.01514256,79.0,44.0,90.0,43.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0,90.0,43.0,91.0,44.0
Giorgio Chiellini,Juventus,Carry,0.004680490000000001,27.0,34.0,55.0,34.0
Mario Mandžukić,Juventus,Carry,-0.0004446799999999994,62.0,6.0,56.0,20.0
Daniel Alves da Silva,Juventus,Carry,0.0030754200000000023,66.0,43.0,78.0,40.0
Gonzalo Gerardo Higuaín,Juventus,Carry,0.0,92.0,50.0,93.0,51.0
Toni Kroos,Real Madrid,Carry,0.0,55.0,31.0,59.0,34.0
Toni Kroos,Real Madrid,Carry,0.0020492999999999987,59.0,34.0,68.0,44.0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Carry,0.004771079999999997,78.0,20.0,84.0,22.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.034579120000000005,100.0,8.0,119.0,21.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.016362579999999998,99.0,28.0,103.0,26.0
Daniel Alves da Silva,Juventus,Carry,-0.00122067,55.0,72.0,49.0,73.0
Miralem Pjanić,Juventus,Carry,0.004708949999999998,47.0,60.0,69.0,57.0
Gonzalo Gerardo Higuaín,Juventus,Carry,0.0138035,85.0,53.0,116.0,75.0
Sergio Ramos García,Real Madrid,Carry,0.0012851699999999995,9.0,17.0,16.0,16.0
Daniel Alves da Silva,Juventus,Carry,0.0,87.0,51.0,87.0,52.0
Gonzalo Gerardo Higuaín,Juventus,Carry,0.0,92.0,53.0,92.0,53.0
Daniel Alves da Silva,Juventus,Carry,0.0,91.0,57.0,91.0,59.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,15.0,5.0,18.0,4.0
Toni Kroos,Real Madrid,Carry,0.0032505,38.0,17.0,50.0,18.0
Luka Modrić,Real Madrid,Carry,0.0,54.0,35.0,54.0,35.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0032331900000000004,64.0,65.0,78.0,59.0
Luka Modrić,Real Madrid,Carry,0.0,70.0,53.0,73.0,51.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0009889000000000009,92.0,8.0,93.0,21.0
Luka Modrić,Real Madrid,Carry,0.01126177,84.0,39.0,93.0,32.0
Luka Modrić,Real Madrid,Carry,0.0,104.0,15.0,107.0,13.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,111.0,5.0,112.0,4.0
Luka Modrić,Real Madrid,Carry,0.0,93.0,5.0,93.0,5.0
Carlos Henrique Casimiro,Real Madrid,Carry,-0.004663889999999997,81.0,16.0,79.0,20.0
Raphaël Varane,Real Madrid,Carry,0.027125889999999996,78.0,50.0,112.0,60.0
Sami Khedira,Juventus,Carry,0.0,23.0,19.0,24.0,19.0
Mario Mandžukić,Juventus,Carry,0.0,25.0,6.0,28.0,8.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.0,85.0,61.0,86.0,61.0
Toni Kroos,Real Madrid,Carry,0.0,85.0,68.0,86.0,68.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.01126177,86.0,34.0,99.0,31.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,98.0,21.0,98.0,21.0
Mario Mandžukić,Juventus,Carry,0.0,49.0,4.0,49.0,4.0
Toni Kroos,Real Madrid,Carry,0.0,76.0,62.0,76.0,62.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0006478500000000019,74.0,61.0,79.0,57.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.01126177,86.0,42.0,99.0,32.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,43.0,7.0,44.0,8.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0,66.0,12.0,65.0,12.0
Toni Kroos,Real Madrid,Carry,0.0,57.0,23.0,57.0,28.0
Raphaël Varane,Real Madrid,Carry,0.0,57.0,55.0,59.0,58.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0,73.0,78.0,73.0,78.0
Raphaël Varane,Real Madrid,Carry,0.0013619600000000006,57.0,70.0,54.0,68.0
Toni Kroos,Real Madrid,Carry,0.0,57.0,50.0,57.0,50.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.0,66.0,53.0,66.0,53.0
Toni Kroos,Real Madrid,Carry,0.0,55.0,41.0,55.0,41.0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Carry,0.0,71.0,27.0,71.0,26.0
Sergio Ramos García,Real Madrid,Carry,0.0,64.0,17.0,64.0,17.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.006671759999999999,75.0,7.0,81.0,22.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,-0.0002709099999999992,81.0,22.0,86.0,32.0
Luka Modrić,Real Madrid,Carry,0.004429620000000002,86.0,52.0,95.0,57.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.005819199999999997,106.0,70.0,106.0,69.0
Alex Sandro Lobo Silva,Juventus,Carry,0.0,14.0,33.0,14.0,30.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.0,79.0,52.0,79.0,52.0
Sergio Ramos García,Real Madrid,Carry,0.0,65.0,35.0,65.0,32.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0,87.0,11.0,87.0,11.0
Daniel Alves da Silva,Juventus,Carry,0.0036313399999999985,35.0,59.0,63.0,72.0
Luka Modrić,Real Madrid,Carry,0.0020492999999999987,57.0,38.0,67.0,42.0
Toni Kroos,Real Madrid,Carry,0.004771079999999997,79.0,24.0,86.0,21.0
Karim Benzema,Real Madrid,Carry,0.034579120000000005,107.0,9.0,112.0,23.0
Alex Sandro Lobo Silva,Juventus,Carry,0.005311739999999999,72.0,13.0,85.0,11.0
Mario Mandžukić,Juventus,Carry,0.0,84.0,4.0,84.0,4.0
Miralem Pjanić,Juventus,Carry,0.0006478500000000019,77.0,17.0,76.0,29.0
Paulo Bruno Exequiel Dybala,Juventus,Carry,0.0,50.0,59.0,51.0,59.0
Luka Modrić,Real Madrid,Carry,-0.0030754200000000023,73.0,35.0,67.0,44.0
Sergio Ramos García,Real Madrid,Carry,0.0,59.0,23.0,59.0,23.0
Toni Kroos,Real Madrid,Carry,0.0,67.0,20.0,67.0,20.0
Sergio Ramos García,Real Madrid,Carry,0.0,58.0,21.0,58.0,21.0
Toni Kroos,Real Madrid,Carry,0.0,65.0,16.0,66.0,18.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.0,66.0,27.0,69.0,29.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0,95.0,71.0,95.0,73.0
Luka Modrić,Real Madrid,Carry,0.0,120.0,65.0,120.0,65.0
Andrea Barzagli,Juventus,Carry,0.0,56.0,69.0,56.0,64.0
Leonardo Bonucci,Juventus,Carry,0.002219519999999999,48.0,49.0,56.0,45.0
Alex Sandro Lobo Silva,Juventus,Carry,0.017400080000000002,79.0,4.0,104.0,6.0
Paulo Bruno Exequiel Dybala,Juventus,Carry,0.0,103.0,25.0,104.0,23.0
Mario Mandžukić,Juventus,Carry,0.0,92.0,10.0,92.0,10.0
Toni Kroos,Real Madrid,Carry,-0.00109158,30.0,58.0,29.0,57.0
Toni Kroos,Real Madrid,Carry,0.0,29.0,57.0,22.0,51.0
Carlos Henrique Casimiro,Real Madrid,Carry,-0.0013619600000000006,50.0,67.0,52.0,71.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.0049672,52.0,71.0,70.0,77.0
Luka Modrić,Real Madrid,Carry,-0.002252519999999999,64.0,76.0,58.0,76.0
Gonzalo Gerardo Higuaín,Juventus,Carry,0.0,65.0,10.0,67.0,15.0
Sami Khedira,Juventus,Carry,0.0013325099999999986,68.0,11.0,71.0,9.0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Carry,-0.00159954,51.0,24.0,43.0,26.0
Sergio Ramos García,Real Madrid,Carry,0.0,30.0,31.0,30.0,31.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.0,43.0,36.0,49.0,45.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0016982100000000003,49.0,61.0,51.0,66.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0,57.0,76.0,57.0,76.0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Carry,0.0,71.0,58.0,71.0,58.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0006478500000000019,78.0,61.0,79.0,59.0
Sergio Ramos García,Real Madrid,Carry,0.0,57.0,36.0,58.0,37.0
Toni Kroos,Real Madrid,Carry,0.0,64.0,21.0,65.0,21.0
Karim Benzema,Real Madrid,Carry,0.0,71.0,22.0,71.0,22.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0,73.0,30.0,73.0,30.0
Raphaël Varane,Real Madrid,Carry,-0.00215424,54.0,48.0,49.0,53.0
Sergio Ramos García,Real Madrid,Carry,0.0,44.0,29.0,45.0,29.0
Toni Kroos,Real Madrid,Carry,0.0,52.0,17.0,50.0,17.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.0,54.0,34.0,55.0,37.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0,92.0,77.0,94.0,75.0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Carry,0.01694449,91.0,69.0,118.0,66.0
Sami Khedira,Juventus,Carry,0.0,78.0,12.0,78.0,14.0
Miralem Pjanić,Juventus,Carry,0.0,85.0,26.0,84.0,26.0
Giorgio Chiellini,Juventus,Carry,0.0,69.0,26.0,69.0,26.0
Mario Mandžukić,Juventus,Carry,-0.0018699699999999986,84.0,5.0,76.0,23.0
Daniel Alves da Silva,Juventus,Carry,0.0,76.0,65.0,78.0,67.0
Juan Guillermo Cuadrado Bello,Juventus,Carry,0.0,85.0,76.0,84.0,77.0
Juan Guillermo Cuadrado Bello,Juventus,Carry,0.0,85.0,72.0,85.0,72.0
Miralem Pjanić,Juventus,Carry,0.0,83.0,64.0,83.0,64.0
Daniel Alves da Silva,Juventus,Carry,0.0,83.0,73.0,83.0,73.0
Paulo Bruno Exequiel Dybala,Juventus,Carry,0.0,87.0,65.0,87.0,65.0
Daniel Alves da Silva,Juventus,Carry,0.0,82.0,67.0,85.0,60.0
Paulo Bruno Exequiel Dybala,Juventus,Carry,0.0,93.0,59.0,93.0,59.0
Daniel Alves da Silva,Juventus,Carry,0.0,85.0,46.0,85.0,43.0
Mario Mandžukić,Juventus,Carry,-0.0009806999999999975,90.0,19.0,91.0,20.0
Alex Sandro Lobo Silva,Juventus,Carry,0.0,102.0,25.0,102.0,22.0
Raphaël Varane,Real Madrid,Carry,0.0006379300000000001,17.0,64.0,20.0,65.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0,92.0,5.0,92.0,5.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,71.0,5.0,71.0,4.0
Gonzalo Gerardo Higuaín,Juventus,Carry,0.0,92.0,26.0,91.0,26.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.0,36.0,56.0,38.0,54.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,6.527999999999916e-05,41.0,33.0,43.0,29.0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Carry,0.005505920000000001,57.0,11.0,71.0,23.0
Karim Benzema,Real Madrid,Carry,0.0,72.0,16.0,73.0,14.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0,77.0,6.0,78.0,4.0
Karim Benzema,Real Madrid,Carry,0.005418929999999999,77.0,16.0,84.0,24.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.013106799999999998,98.0,74.0,105.0,67.0
Luka Modrić,Real Madrid,Carry,-0.00541032,91.0,69.0,85.0,55.0
Toni Kroos,Real Madrid,Carry,0.0,77.0,42.0,74.0,43.0
Raphaël Varane,Real Madrid,Carry,0.0,64.0,54.0,64.0,54.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.0,72.0,62.0,72.0,62.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0,85.0,76.0,86.0,76.0
Karim Benzema,Real Madrid,Carry,0.0,93.0,56.0,99.0,54.0
Karim Benzema,Real Madrid,Carry,0.0065612399999999994,99.0,54.0,99.0,46.0
Karim Benzema,Real Madrid,Carry,0.053216999999999993,99.0,46.0,100.0,33.0
Karim Benzema,Real Madrid,Carry,-0.043415659999999995,100.0,33.0,102.0,29.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,116.0,23.0,117.0,25.0
Claudio Marchisio,Juventus,Carry,0.002219519999999999,43.0,39.0,52.0,31.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.002252519999999999,52.0,71.0,68.0,77.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0,76.0,63.0,79.0,67.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0,86.0,77.0,86.0,77.0
Luka Modrić,Real Madrid,Carry,0.0,73.0,74.0,73.0,74.0
Toni Kroos,Real Madrid,Carry,0.0,77.0,46.0,75.0,35.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,84.0,8.0,85.0,5.0
Sergio Ramos García,Real Madrid,Carry,0.0,64.0,24.0,64.0,24.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.0,72.0,33.0,72.0,33.0
Raphaël Varane,Real Madrid,Carry,0.0,57.0,42.0,56.0,44.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.0,64.0,41.0,65.0,41.0
Luka Modrić,Real Madrid,Carry,0.0,57.0,50.0,57.0,50.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0,65.0,53.0,65.0,53.0
Luka Modrić,Real Madrid,Carry,0.0,57.0,54.0,57.0,54.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0,72.0,76.0,72.0,77.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0,78.0,69.0,78.0,69.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0,72.0,77.0,72.0,77.0
Luka Modrić,Real Madrid,Carry,0.0,57.0,71.0,58.0,71.0
Raphaël Varane,Real Madrid,Carry,-6.527999999999916e-05,47.0,58.0,49.0,43.0
Juan Guillermo Cuadrado Bello,Juventus,Carry,0.014796759999999999,68.0,78.0,92.0,61.0
Luka Modrić,Real Madrid,Carry,0.0,27.0,77.0,27.0,77.0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Carry,0.0,68.0,77.0,66.0,77.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0,73.0,53.0,76.0,50.0
Toni Kroos,Real Madrid,Carry,0.01514256,78.0,38.0,96.0,37.0
Karim Benzema,Real Madrid,Carry,0.0,114.0,28.0,112.0,27.0
Claudio Marchisio,Juventus,Carry,0.003010739999999998,51.0,18.0,63.0,24.0
Alex Sandro Lobo Silva,Juventus,Carry,0.0,64.0,5.0,65.0,6.0
Paulo Bruno Exequiel Dybala,Juventus,Carry,0.0,73.0,18.0,75.0,17.0
Toni Kroos,Real Madrid,Carry,0.0,47.0,59.0,47.0,59.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.0,47.0,63.0,47.0,63.0
Karim Benzema,Real Madrid,Carry,0.005124720000000001,59.0,41.0,73.0,37.0
Alex Sandro Lobo Silva,Juventus,Carry,0.0015871199999999992,37.0,21.0,42.0,20.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0008844200000000003,43.0,9.0,43.0,10.0
Francisco Román Alarcón Suárez,Real Madrid,Carry,0.0,58.0,11.0,57.0,14.0
Toni Kroos,Real Madrid,Carry,0.0,51.0,21.0,51.0,21.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,44.0,8.0,43.0,8.0
Luka Modrić,Real Madrid,Carry,0.006671759999999999,77.0,9.0,87.0,25.0
Juan Guillermo Cuadrado Bello,Juventus,Carry,0.0,22.0,53.0,22.0,53.0
Keylor Navas Gamboa,Real Madrid,Carry,0.0,24.0,36.0,24.0,36.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0,27.0,22.0,28.0,24.0
Leonardo Bonucci,Juventus,Carry,0.0,21.0,73.0,22.0,74.0
Giorgio Chiellini,Juventus,Carry,0.0011582700000000012,24.0,40.0,34.0,35.0
Leonardo Bonucci,Juventus,Carry,-0.0005445499999999995,41.0,56.0,48.0,60.0
Giorgio Chiellini,Juventus,Carry,0.004268819999999998,43.0,32.0,63.0,33.0
Mario Lemina,Juventus,Carry,-0.0006193799999999992,77.0,37.0,75.0,28.0
Alex Sandro Lobo Silva,Juventus,Carry,0.0,70.0,6.0,76.0,5.0
Mario Mandžukić,Juventus,Carry,0.0,91.0,3.0,91.0,3.0
Alex Sandro Lobo Silva,Juventus,Carry,0.0,82.0,3.0,84.0,4.0
Luka Modrić,Real Madrid,Carry,0.0,30.0,77.0,30.0,77.0
Giorgio Chiellini,Juventus,Carry,0.0021463600000000017,28.0,8.0,31.0,11.0
Leonardo Bonucci,Juventus,Carry,0.0013027000000000004,37.0,36.0,43.0,39.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,40.0,17.0,42.0,17.0
Carlos Henrique Casimiro,Real Madrid,Carry,0.0,42.0,32.0,44.0,33.0
Luka Modrić,Real Madrid,Carry,0.0,44.0,48.0,44.0,47.0
Sergio Ramos García,Real Madrid,Carry,0.0,36.0,16.0,35.0,16.0
Luka Modrić,Real Madrid,Carry,0.0,36.0,30.0,38.0,33.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0,40.0,75.0,44.0,74.0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Carry,0.011626489999999996,101.0,74.0,118.0,60.0
Daniel Alves da Silva,Juventus,Carry,0.0015522899999999996,34.0,64.0,49.0,65.0
Claudio Marchisio,Juventus,Carry,0.0,50.0,51.0,50.0,51.0
Leonardo Bonucci,Juventus,Carry,0.0,40.0,51.0,45.0,53.0
Leonardo Bonucci,Juventus,Carry,0.0,18.0,70.0,18.0,70.0
Claudio Marchisio,Juventus,Carry,0.0002191399999999996,31.0,58.0,35.0,45.0
Giorgio Chiellini,Juventus,Carry,0.0,36.0,25.0,36.0,25.0
Claudio Marchisio,Juventus,Carry,0.0,49.0,21.0,49.0,21.0
Leonardo Bonucci,Juventus,Carry,0.0,27.0,52.0,27.0,52.0
Daniel Alves da Silva,Juventus,Carry,0.0,49.0,74.0,49.0,75.0
Mario Lemina,Juventus,Carry,0.0,65.0,67.0,65.0,67.0
Claudio Marchisio,Juventus,Carry,-0.00711993,81.0,69.0,63.0,46.0
Daniel Carvajal Ramos,Real Madrid,Carry,0.0,27.0,53.0,28.0,53.0
Sergio Ramos García,Real Madrid,Carry,0.0,21.0,36.0,20.0,37.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,32.0,6.0,32.0,4.0
Sergio Ramos García,Real Madrid,Carry,0.0,17.0,11.0,16.0,10.0
Carlos Henrique Casimiro,Real Madrid,Carry,-0.0011710800000000014,31.0,18.0,26.0,15.0
Sergio Ramos García,Real Madrid,Carry,0.0,23.0,6.0,23.0,6.0
Leonardo Bonucci,Juventus,Carry,0.0,29.0,69.0,21.0,63.0
Gianluigi Buffon,Juventus,Carry,0.0014166600000000001,9.0,38.0,10.0,37.0
Alex Sandro Lobo Silva,Juventus,Carry,0.0,15.0,19.0,19.0,17.0
Leonardo Bonucci,Juventus,Carry,0.004278239999999999,21.0,52.0,50.0,51.0
Sami Khedira,Juventus,Carry,0.0,58.0,43.0,58.0,43.0
Leonardo Bonucci,Juventus,Carry,0.0,48.0,54.0,48.0,56.0
Daniel Alves da Silva,Juventus,Carry,0.002252519999999999,56.0,74.0,62.0,74.0
Alex Sandro Lobo Silva,Juventus,Carry,0.00634183,84.0,6.0,97.0,6.0
Claudio Marchisio,Juventus,Carry,0.0027939199999999983,85.0,9.0,84.0,10.0
Leonardo Bonucci,Juventus,Carry,0.005311739999999999,76.0,60.0,84.0,62.0
Marco Asensio Willemsen,Real Madrid,Carry,-0.0009897299999999994,15.0,61.0,10.0,78.0
Giorgio Chiellini,Juventus,Carry,0.0022727300000000006,57.0,12.0,64.0,10.0
Claudio Marchisio,Juventus,Carry,0.0,72.0,7.0,75.0,7.0
Toni Kroos,Real Madrid,Carry,0.0,37.0,58.0,37.0,59.0
Alex Sandro Lobo Silva,Juventus,Carry,0.00551751,84.0,12.0,92.0,14.0
Sami Khedira,Juventus,Carry,0.0,104.0,17.0,104.0,17.0
Mario Mandžukić,Juventus,Carry,0.0,101.0,6.0,101.0,6.0
Claudio Marchisio,Juventus,Carry,0.0,87.0,21.0,85.0,22.0
Mario Lemina,Juventus,Carry,0.0,85.0,33.0,86.0,32.0
Mario Mandžukić,Juventus,Carry,0.0,96.0,5.0,95.0,5.0
Sami Khedira,Juventus,Carry,0.0,56.0,59.0,56.0,59.0
Daniel Alves da Silva,Juventus,Carry,0.0016982100000000003,49.0,61.0,56.0,61.0
Sami Khedira,Juventus,Carry,0.0,56.0,52.0,56.0,52.0
Claudio Marchisio,Juventus,Carry,0.0,51.0,57.0,56.0,55.0
Keylor Navas Gamboa,Real Madrid,Carry,0.0005309800000000003,4.0,51.0,5.0,48.0
Sergio Ramos García,Real Madrid,Carry,0.0,23.0,22.0,28.0,21.0
Toni Kroos,Real Madrid,Carry,0.0,41.0,20.0,41.0,21.0
Sergio Ramos García,Real Madrid,Carry,0.0,28.0,22.0,28.0,25.0
Giorgio Chiellini,Juventus,Carry,0.0,36.0,14.0,38.0,15.0
Claudio Marchisio,Juventus,Carry,0.0,44.0,32.0,49.0,34.0
Mario Lemina,Juventus,Carry,0.0,64.0,40.0,65.0,40.0
Claudio Marchisio,Juventus,Carry,0.0020492999999999987,54.0,39.0,61.0,41.0
Mario Lemina,Juventus,Carry,0.0,70.0,33.0,70.0,33.0
Sami Khedira,Juventus,Carry,0.0,84.0,32.0,82.0,33.0
Gonzalo Gerardo Higuaín,Juventus,Carry,0.0,90.0,38.0,92.0,40.0
Keylor Navas Gamboa,Real Madrid,Carry,0.0,6.0,27.0,8.0,24.0
Toni Kroos,Real Madrid,Carry,0.0,33.0,12.0,34.0,12.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0034731899999999993,46.0,7.0,60.0,6.0
Gareth Frank Bale,Real Madrid,Carry,0.0,68.0,15.0,68.0,15.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,65.0,10.0,65.0,10.0
Luka Modrić,Real Madrid,Carry,3.914000000000001e-05,64.0,27.0,66.0,36.0
Raphaël Varane,Real Madrid,Carry,0.0,53.0,56.0,54.0,56.0
Cristiano Ronaldo dos Santos Aveiro,Real Madrid,Carry,0.0,67.0,73.0,65.0,72.0
Raphaël Varane,Real Madrid,Carry,0.0004458799999999992,51.0,60.0,52.0,57.0
Sergio Ramos García,Real Madrid,Carry,0.0,51.0,27.0,51.0,27.0
Toni Kroos,Real Madrid,Carry,0.0,54.0,11.0,51.0,16.0
Keylor Navas Gamboa,Real Madrid,Carry,0.0,19.0,38.0,19.0,38.0
Sergio Ramos García,Real Madrid,Carry,0.0,28.0,21.0,29.0,21.0
Toni Kroos,Real Madrid,Carry,0.0,37.0,11.0,37.0,11.0
Gareth Frank Bale,Real Madrid,Carry,0.0,57.0,5.0,56.0,5.0
Luka Modrić,Real Madrid,Carry,0.025563279999999997,70.0,23.0,102.0,26.0
Marco Asensio Willemsen,Real Madrid,Carry,-0.053216999999999993,100.0,43.0,92.0,43.0
Luka Modrić,Real Madrid,Carry,0.0,94.0,33.0,93.0,30.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.0,120.0,11.0,120.0,14.0
Marcelo Vieira da Silva Júnior,Real Madrid,Carry,0.02295263000000001,120.0,14.0,119.0,29.0
Alex Sandro Lobo Silva,Juventus,Carry,0.007287600000000002,98.0,4.0,103.0,5.0
