player,team,type,xT_added,x,y,end_x,end_y
Alisson Ramsés Becker,Liverpool,Carry,-0.0010497700000000002,14.9,42.9,13.0,52.4
James Philip Milner,Liverpool,Carry,0.0013788199999999994,33.9,59.1,56.4,76.2
Trent Alexander-Arnold,Liverpool,Carry,0.0,64.1,77.7,63.2,77.9
Toby Alderweireld,Tottenham Hotspur,Carry,0.0003880399999999992,16.9,27.7,28.2,49.2
Eric Dier,Tottenham Hotspur,Carry,0.0035222199999999995,31.1,36.7,57.9,34.8
Bamidele Alli,Tottenham Hotspur,Carry,0.0021201799999999993,66.6,7.7,64.9,21.0
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.0,63.5,21.7,63.0,21.7
Danny Rose,Tottenham Hotspur,Carry,0.0037706500000000004,78.4,3.6,80.1,9.0
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.0007380099999999973,69.0,13.1,68.8,20.7
Toby Alderweireld,Tottenham Hotspur,Carry,-0.0020492999999999987,65.1,49.5,57.0,47.6
Hugo Lloris,Tottenham Hotspur,Carry,0.0,24.6,39.3,23.9,34.3
Jan Vertonghen,Tottenham Hotspur,Carry,0.0015522899999999996,33.3,19.8,47.8,14.3
Eric Dier,Tottenham Hotspur,Carry,0.0,56.0,36.7,57.9,33.1
Jan Vertonghen,Tottenham Hotspur,Carry,0.0,57.7,8.7,56.7,7.5
Danny Rose,Tottenham Hotspur,Carry,0.0037706500000000004,76.8,3.9,84.5,4.4
Harry Kane,Tottenham Hotspur,Carry,-0.010829249999999999,90.8,10.2,76.8,11.8
Kieran Trippier,Tottenham Hotspur,Carry,-0.00274402,109.8,68.5,115.9,70.2
Lucas Rodrigues Moura da Silva,Tottenham Hotspur,Carry,0.0,63.2,54.8,63.2,53.3
Heung-Min Son,Tottenham Hotspur,Carry,0.0031145600000000023,65.1,57.6,73.1,47.1
Bamidele Alli,Tottenham Hotspur,Carry,0.0,78.5,41.3,78.2,42.0
Heung-Min Son,Tottenham Hotspur,Carry,0.01514256,78.0,48.7,91.4,46.1
Divock Okoth Origi,Liverpool,Carry,0.0026039999999999987,56.9,25.3,69.7,47.0
Toby Alderweireld,Tottenham Hotspur,Carry,-0.0013027000000000004,42.0,46.4,31.4,42.9
Hugo Lloris,Tottenham Hotspur,Carry,0.0,7.2,40.1,7.2,40.1
Kieran Trippier,Tottenham Hotspur,Carry,0.0,13.5,59.6,19.8,58.7
Eric Dier,Tottenham Hotspur,Carry,0.00152184,30.9,55.3,48.3,47.6
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.0025648599999999987,50.9,26.1,62.5,22.7
Bamidele Alli,Tottenham Hotspur,Carry,0.004771079999999997,78.9,20.5,82.0,26.8
Heung-Min Son,Tottenham Hotspur,Carry,0.01126177,83.2,46.4,90.8,44.9
Lucas Rodrigues Moura da Silva,Tottenham Hotspur,Carry,0.0,105.7,37.2,106.2,38.6
Sadio Mané,Liverpool,Carry,-0.0013619600000000006,57.6,11.6,59.3,7.0
Andrew Robertson,Liverpool,Carry,0.0,55.4,2.7,55.4,2.7
Divock Okoth Origi,Liverpool,Carry,0.0,62.6,16.1,69.2,14.7
Toby Alderweireld,Tottenham Hotspur,Carry,0.0,38.6,62.7,39.6,65.1
Heung-Min Son,Tottenham Hotspur,Carry,0.003010739999999998,58.6,65.9,62.1,55.5
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,0.0,53.8,45.3,53.8,45.3
Bamidele Alli,Tottenham Hotspur,Carry,3.914000000000001e-05,66.2,20.3,68.8,34.7
Heung-Min Son,Tottenham Hotspur,Carry,0.0,83.2,48.5,83.5,47.6
Heung-Min Son,Tottenham Hotspur,Carry,0.01126177,83.5,47.6,94.7,36.9
Mohamed Salah,Liverpool,Carry,0.0,96.0,48.9,91.9,44.4
Jordan Brian Henderson,Liverpool,Carry,0.0092007,73.0,52.4,93.6,53.4
Eric Dier,Tottenham Hotspur,Carry,0.0021201799999999993,63.2,71.7,62.8,56.5
Toby Alderweireld,Tottenham Hotspur,Carry,0.00159954,48.7,55.2,51.6,50.5
Jan Vertonghen,Tottenham Hotspur,Carry,0.0004458799999999992,52.4,19.6,56.3,20.7
Eric Dier,Tottenham Hotspur,Carry,0.0020492999999999987,55.3,36.4,61.8,37.2
Christian Dannemann Eriksen,Tottenham Hotspur,Carry,-0.0007380099999999973,66.6,55.2,68.8,62.7
Kieran Trippier,Tottenham Hotspur,Carry,0.0,93.2,76.0,97.3,75.0
Lucas Rodrigues Moura da Silva,Tottenham Hotspur,Carry,0.0,110.0,36.9,112.2,42.0
Hugo Lloris,Tottenham Hotspur,Carry,0.0,15.0,40.5,16.9,36.7
Alisson Ramsés Becker,Liverpool,Carry,0.0,14.9,36.2,12.4,31.1
Andrew Robertson,Liverpool,Carry,0.006485330000000001,63.2,2.7,85.3,5.8
Divock Okoth Origi,Liverpool,Carry,0.0,107.1,30.1,106.1,31.6
Danny Rose,Tottenham Hotspur,Carry,0.00885965,75.0,17.6,92.2,5.6
Fernando Llorente Torres,Tottenham Hotspur,Carry,0.0,107.2,31.1,107.2,31.1
Divock Okoth Origi,Liverpool,Carry,0.0,58.6,34.7,58.6,34.7
Kieran Trippier,Tottenham Hotspur,Carry,0.0,20.8,74.8,20.0,73.9
Hugo Lloris,Tottenham Hotspur,Carry,0.0012271500000000015,14.3,62.5,23.9,59.4
Danny Rose,Tottenham Hotspur,Carry,0.00122067,47.1,4.6,57.4,2.6
Eric Dier,Tottenham Hotspur,Carry,0.0,55.3,19.3,56.9,18.8
Alisson Ramsés Becker,Liverpool,Carry,0.0,13.5,36.7,16.5,40.0
Harry Kane,Tottenham Hotspur,Carry,0.02746396,71.2,7.2,105.0,23.1
Joe Gomez,Liverpool,Carry,0.0,3.0,55.5,3.0,57.7
Kieran Trippier,Tottenham Hotspur,Carry,0.0,66.2,43.2,63.0,39.1
Jan Vertonghen,Tottenham Hotspur,Carry,0.0,57.4,22.5,57.5,21.3
Danny Rose,Tottenham Hotspur,Carry,0.001382170000000002,65.1,7.7,68.3,12.8
Danny Rose,Tottenham Hotspur,Carry,-0.0009806999999999975,96.8,12.5,96.9,27.2
Kieran Trippier,Tottenham Hotspur,Carry,-0.0013280500000000008,32.9,70.2,25.8,72.8
Harry Kane,Tottenham Hotspur,Carry,0.0,73.9,38.4,74.8,38.1
Heung-Min Son,Tottenham Hotspur,Carry,0.0207922,89.1,24.1,104.5,24.8
Danny Rose,Tottenham Hotspur,Carry,0.0,78.9,23.1,79.9,20.7
Harry Kane,Tottenham Hotspur,Carry,0.016362579999999998,96.5,25.1,104.1,24.7
Hugo Lloris,Tottenham Hotspur,Carry,0.0008978700000000003,8.3,27.7,14.0,22.7
Jan Vertonghen,Tottenham Hotspur,Carry,0.00109158,29.7,21.5,36.9,22.5
Lucas Rodrigues Moura da Silva,Tottenham Hotspur,Carry,0.0,87.8,51.7,85.0,50.5
Heung-Min Son,Tottenham Hotspur,Carry,-0.004429620000000002,90.5,23.9,89.5,26.1
Eric Dier,Tottenham Hotspur,Carry,0.00634183,89.8,6.7,90.2,7.5
Fábio Henrique Tavares,Liverpool,Carry,0.0013679799999999995,30.6,45.8,40.9,53.5
Divock Okoth Origi,Liverpool,Carry,0.0025648599999999987,55.2,57.4,63.8,54.7
Mohamed Salah,Liverpool,Carry,0.0019695999999999984,96.4,72.6,97.6,61.3
Divock Okoth Origi,Liverpool,Carry,0.0,93.5,56.7,93.5,56.7
Trent Alexander-Arnold,Liverpool,Carry,0.0,56.4,59.3,56.4,59.3
